0.0918206055269053,
 0.12032494423273477,
 0.11033551773320482,
 0.10682492264074028,
 0.10323939805965665,
 -0.006162125271657715,
 0.03925176255827978,
 0.0040437378721520645,
 -0.03626595052639914,
 -0.18691916038488898,
 -0.19931688788098256,
 -0.12586203101504623,
 -0.1888372888072496,
 -0.16556494373148212,
 -0.3026570439890719,
 -0.3344228652131136,
 -0.2825254703101763,
 -0.28547421685429697,
 -0.18974450236696327,
 -0.14264082495137131,
 -0.0726715344657407,
 -0.03449629317832148,
 -0.023221947548961452,
 0.006718816219233759,
 -0.136450795660096,
 -0.11026190541775804,
 -0.04848739024573945,
 -0.11351684812895257,
 -0.13665807874865266,
 -0.26143248344506276,
 -0.33666213546167967,
 -0.40085350722186774,
 -0.4567116626873684,
 -0.4800739421255571,
 -0.4159710481510359,
 -0.4065322599746821,
 -0.5054860152675502,
 -0.48124236447777946,
 -0.5424932438315011,
 -0.5802737385312184,
 -0.5642803723721954,
 -0.5150777313856878,
 -0.5213280437493353,
 -0.5692339006606915,
 -0.5317025108876265,
 -0.5447207597539432,
 -0.5465631043778956,
 -0.5286676970418682,
 -0.6295523828375735,
 -0.6548221631425832,
 -0.6826516641638705,
 -0.7336684187291809,
 -0.6547213926551194,
 -0.6758098746541208,
 -0.7870283858276963,
 -0.7799327469707293,
 -0.6578188739844961,
 -0.6829747403411801,
 -0.6225112035695304,
 -0.5237523104932222,
 -0.5881429692778539,
 -0.589310047762936,
 -0.5952011352919016,
 -0.608496041726454,
 -0.5540211704272195,
 -0.5545390902006346,
 -0.5606151536806863,
 -0.6312333852382892,
 -0.6379124778141971,
 -0.6836429395177959,
 -0.6396334628808233,
 -0.5798776369548193,
 -0.6110850510472261,
 -0.61475112686729,
 -0.6461534281032755,
 -0.6055603301326471,
 -0.5604699050281994,
 -0.6131332091240154,
 -0.6187592070506867,
 -0.6803993363790255,
 -0.6699386379732175,
 -0.6785506785420949,
 -0.624163211837498,
 -0.6084680127690376,
 -0.5732828334513584,
 -0.5795959563055817,
 -0.69592687388608,
 -0.7113632003894423,
 -0.712005006594552,
 -0.7276985098448989,
 -0.666501820278441,
 -0.6873723878995435,
 -0.494404814141717,
 -0.4964957376910917,
 -0.3960631367395848,
 -0.3583003095296391,
 -0.35085391257749166,
 -0.28840075134108645,
 -0.36123438242013606,
 -0.31859075623877686,
 -0.27867182966136284,
 -0.3949130266182266,
 -0.37583361573166485,
 -0.3516721872432953,
 -0.46278394759434605,
 -0.4608387843828581,
 -0.48401261125815154,
 -0.5489141613954587,
 -0.5021473373615777,
 -0.437887599072198,
 -0.43797163421886864,
 -0.29332509647744587,
 -0.28047150783449126,
 -0.29000914262826427,
 -0.3708700096708668,
 -0.3239943949389641,
 -0.10886600112154099,
 -0.17584278477660575,
 -0.19943251608479784,
 -0.33228233690225295,
 -0.24129401706342435,
 -0.20711188607189968,
 -0.17008328904697123,
 -0.17226638724500276,
 -0.20014642113218883,
 -0.13077266523410458,
 -0.12229104267271396,
 -0.011630159840336773,
 0.05726885363128531,
 0.08595968857525804,
 0.1744801669075855,
 0.07725817005939462,
 0.15754290128306536,
 0.10473103127033312,
 0.24523930571456276,
 0.2027560868705791,
 0.16664253820452757,
 0.20799394312027175,
 0.14026273489571395,
 0.20193608956701325,
 0.2818247745470046,
 0.33130641551662166,
 0.23834696844748748,
 0.20471872329909502,
 0.10884260561689985,
 0.08411299254385085,
 0.11200615654404089,
 0.12508894743666588,
 0.15290875446764574,
 0.1821597328672766,
 0.1264163452267013,
 0.14528352901662345,
 0.23483465399813497,
 0.20779785615037838,
 0.21875319798787984,
 0.23463078123057812,
 0.2544114164933404,
 0.309000447608895,
 0.3132058125423782,
 0.33986075634778956,
 0.4553214602454574,
 0.5585310310054297,
 0.382027754253528,
 0.4408427526418137,
 0.5768658601768095,
 0.746886106027091,
 0.8126564460779662,
 0.7273834141780355,
 0.869295750136061,
 0.7577270106008456,
 0.6296962655266043,
 0.4814677919433308,
 0.47377856134994545,
 0.5271873550225052,
 0.5913010622406034,
 0.6930316227476112,
 0.7607968658141289,
 0.6998091629852183,
 0.8195613941442161,
 0.7998443904858448,
 0.8791863277793226,
 0.85844535472161,
 0.7964349597005622,
 0.7551905448768963,
 0.8596578790282479,
 0.802477056039578,
 0.7312630147996941,
 0.8372501240061325,
 0.7594288185256204,
 0.7773953149384312,
 0.7065379263218148,
 0.7415338430273835,
 0.7420855593014579,
 0.836660874856122,
 0.8553379072962741,
 0.9008294018875063,
 0.8718019215116897,
 0.9063230958183368,
 0.7896854849619501,
 0.8058588901409109,
 0.7330635996573278,
 0.6416075356741686,
 0.6310123809682864,
 0.5787847676595703,
 0.6877366659313253,
 0.7113464233949145,
 0.7336229186348788,
 0.5774295361043471,
 0.5865289734960868,
 0.5252393109002469,
 0.34123926812273453,
 0.36399361311869427,
 0.5019691786737752,
 0.5284632863516237,
 0.5838646582214722,
 0.49718031942121854,
 0.49249086289407273,
 0.48214868240680175,
 0.5253863262332459,
 0.6266421189333755,
 0.6246350165940555,
 0.6640861409747743,
 0.698139315512833,
 0.6484635268474364,
 0.6390499314791498,
 0.6920904165156117,
 0.6391945314695562,
 0.6891804100921632,
 0.6991339434067498,
 0.706707509014322,
 0.8022492168964703,
 0.7378258680402894,
 0.8104584021399717,
 0.8990580444869494,
 0.9179635725371895,
 0.8980065349344812,
 0.8764014439308028,
 0.9145986101999029,
 0.994538324729831,
 1.062829975014381,
 1.0993801912350136,
 1.1661331684911858,
 1.2208820219364895,
 1.305618187251298,
 1.197001286723264,
 1.2403058126020312,
 1.2322693461197076,
 1.1807629819051755,
 1.133547653490524,
 1.0903112094804186,
 1.0268051610282356,
 1.0354387354158092,
 1.0196549975686366,
 1.115366228945419,
 1.1727809150148687,
 1.3296363834575402,
 1.2857885626863208,
 1.1630177006995552,
 1.163767679891734,
 1.1595478294279786,
 1.2227282579010676,
 1.3131408220657903,
 1.3478354653244224,
 1.4361577547498285,
 1.5341678463585993,
 1.4870508442048305,
 1.3886830948888473,
 1.4043270668439476,
 1.334092379679575,
 1.3135054001064361,
 1.3345459668614126,
 1.3768280857106845,
 1.3972912121708845,
 1.3856400855596576,
 1.4070076373082685,
 1.4058232460117353,
 1.367611800609751,
 1.2695874822409081,
 1.1734416272889376,
 1.2122029531167584,
 1.2202641285188776,
 1.2623196003142851,
 1.3920277560260672,
 1.4789171761368607,
 1.6421413500086857,
 1.6129067241289192,
 1.559989783450746,
 1.5584317321932275,
 1.4476297935131868,
 1.4574548128505143,
 1.5101971414464401,
 1.591122842726989,
 1.6143246082369558,
 1.6758766133804102,
 1.59795484521932,
 1.5274559416452007,
 1.4276487914297462,
 1.4752744858364224,
 1.4279870674524915,
 1.5301896978823493,
 1.5399819248872717,
 1.6186914308601814,
 1.5881028182884336,
 1.5273240148585927,
 1.4463930644228356,
 1.4340965448338636,
 1.4648048694008935,
 1.3812272845632236,
 1.232732189533266,
 1.3564247990448024,
 1.3320806786417592,
 1.2640683783204452,
 1.3150659040491774,
 1.3033495690658725,
 1.244294046264983,
 1.1435539964784311,
 1.1953962806099696,
 1.231142781470325,
 1.345018878828384,
 1.444115083175447,
 1.399776107626522,
 1.4592840868296264,
 1.5340244575262147,
 1.4566796731688498,
 1.462116354067149,
 1.3795583203602888,
 1.4042164944373212,
 1.4906388579039458,
 1.4524008782655073,
 1.5991693232567883,
 1.7582983775736807,
 1.6998496907963272,
 1.667445159730633,
 1.8196230711995298,
 1.8527047842571704,
 1.876076525366031,
 1.9640431280120083,
 2.1067944928380626,
 2.0208141962669686,
 2.126528498552787,
 2.0888890296984783,
 2.029650999888304,
 2.0006394392650577,
 1.865646968854378,
 1.8916857231961473,
 1.7744768530074282,
 1.7408742924668417,
 1.8533187888738638,
 1.894410302454034,
 1.907183001190134,
 1.8560667644744626,
 1.8628094127446104,
 1.7301602927494457,
 1.7324889195682402,
 1.7600160766019712,
 1.7461190140567169,
 1.7650201060143331,
 1.7264501736178346,
 1.6906684918660062,
 1.6290326400666117,
 1.602360529460455,
 1.6070243434076446,
 1.6141406523071566,
 1.5327946865068895,
 1.5025697343038757,
 1.5336690554887298,
 1.4657218516095725,
 1.4575197686688455,
 1.4524369789961753,
 1.428223502098902,
 1.3568298896710047,
 1.4403954000135997,
 1.32683290232265,
 1.3922106282049498,
 1.3779384734177569,
 1.464950689940821,
 1.4496748188925466,
 1.4585139305504242,
 1.3212168064237773,
 1.34969802508013,
 1.3028224445694576,
 1.3525876160037882,
 1.325376141926128,
 1.32490967374396,
 1.308121269346131,
 1.2301347512642167,
 1.1582284549437105,
 1.1891774241564121,
 1.255975179399769,
 1.4153398729207396,
 1.412846708390063,
 1.4888405820404387,
 1.5715322578506203,
 1.5547540780200677,
 1.6192149909584828,
 1.647502681235224,
 1.6257168474930097,
 1.7834519309222543,
 1.8214951203733278,
 1.7700978029316445,
 1.8111389467163548,
 1.8397939342924303,
 1.8171149835739726,
 1.81333282504076,
 1.7376003410100367,
 1.7272735051196548,
 1.695215184790328,
 1.6996716897747035,
 1.7979575518018152,
 1.7443921400296745,
 1.7348883651928162,
 1.7141504561407146,
 1.6121761664742706,
 1.5777288789673634,
 1.4487186456746315,
 1.4092974329536645,
 1.5274522742722638,
 1.5856281695536723,
 1.7511706752278684,
 1.7410460646089092,
 1.7602510233010094,
 1.7728705655193693,
 1.7695500637860277,
 1.8171564964522844,
 1.881709604938706,
 1.9376034164166782,
 1.8792812419591627,
 1.8902641026646734,
 1.8474635545846922,
 1.71828570385766,
 1.6555818678754832,
 1.6388309697909875,
 1.4956783392998574,
 1.5334039457471391,
 1.4369958004134844,
 1.382758622011636,
 1.3489832719998986,
 1.1368668099897121,
 1.2191468186833134,
 1.2139016149300232,
 1.3335739066860413,
 1.228229968803717,
 1.3698892195667867,
 1.3109326454570152,
 1.2424044720614518,
 1.3731752112792464,
 1.3942518210696022,
 1.465893516412919,
 1.457486022923149,
 1.5926415034572727,
 1.603509512260132,
 1.6655910814398425,
 1.770187411475419,
 1.7572823823909403,
 1.805212102255524,
 1.688649621160451,
 1.705698962436145,
 1.6859433416862828,
 1.7522335958716013,
 1.6358571346042226,
 1.539036126454576,
 1.6052629787064916,
 1.5162884812262831,
 1.4538191011266832,
 1.424883788359736,
 1.3139115248977618,
 1.4581519544629202,
 1.591383465069086,
 1.5652379615389265,
 1.7136847264290367,
 1.719035885337064,
 1.8003143041491683,
 1.8709444812478893,
 1.8188118098859292,
 1.8769684863721778,
 1.9501977284786705,
 1.933541241471957,
 1.8861615821789854,
 1.874890900851355,
 1.9284628485360997,
 1.7532854420183952,
 1.7428451063204022,
 1.6442966487291528,
 1.6496642198223554,
 1.5886838339909701,
 1.5364129313072397,
 1.4701531221349882,
 1.519483907005636,
 1.498076124166431,
 1.6573942929592675,
 1.7823149659747912,
 1.7023057360825646,
 1.7169608325703365,
 1.6661462962357376,
 1.4651786685488446,
 1.4069110243025449,
 1.372376653992859,
 1.3199294761971743,
 1.4401288143943702,
 1.5987065866658554,
 1.6428745866885208,
 1.7370928174711935,
 1.7039827101792753,
 1.7042839942190824,
 1.6886710510230216,
 1.7590025676670393,
 1.7476166766422097,
 1.7620856467590755,
 1.7996747115037266,
 1.8240102914333676,
 1.8057527058148963,
 1.9182323720390286,
 1.966639471904486,
 1.9734146130910233,
 1.8610654395403543,
 1.9530287587269157,
 2.007844651504712,
 1.988155494521493,
 2.019685268438508,
 1.95747963709357,
 1.8847400017757394,
 1.9506481744715103,
 1.876143720831351,
 1.8141723172050064,
 1.8630446949926807,
 1.8310871238296471,
 1.865913845739044,
 1.7680689729846364,
 1.7447534587687414,
 1.8085025363541405,
 1.9199928900775234,
 1.8614772125783787,
 1.8077833757177046,
 1.7061150119026394,
 1.6431794959371189,
 1.6061862116978034,
 1.5802994360734743,
 1.5477059688849124,
 1.5690367717614322,
 1.5449702295054095,
 1.5004626421176823,
 1.4435508505060852,
 1.4502293281042427,
 1.450800552736439,
 1.4129584018652395,
 1.3976154143605584,
 1.4398786803259895,
 1.4984248981062933,
 1.574614867543616,
 1.6026152936346563,
 1.6630804092944373,
 1.7072447723558781,
 1.7269881008004546,
 1.7922418570093157,
 1.6453927436737246,
 1.6050759763020181,
 1.612416622877717,
 1.573974992539334,
 1.5345687911268158,
 1.626876641197569,
 1.6648678475177832,
 1.7228540429641157,
 1.8539580230614234,
 1.8257909290865655,
 1.7903797345675088,
 1.797014130108181,
 1.7402541147188941,
 1.719750778970095,
 1.7448706346052916,
 1.669399085413886,
 1.6638557159204055,
 1.5806486561639161,
 1.5954837775667556,
 1.5938736091738406,
 1.4649784181599443,
 1.5272327217817292,
 1.5517773733795224,
 1.5651903931283613,
 1.4998017073599783,
 1.4617302625380688,
 1.4687253021764946,
 1.6179582141757152,
 1.8063850048814771,
 1.8280464517843882,
 1.8317656177278536,
 1.903849547209262,
 2.031769144144576,
 2.0886221650139873,
 2.1274616150263483,
 2.138598583503253,
 2.3269402179638092,
 2.4589820485798555,
 2.391220068129172,
 2.443043286116392,
 2.4754663588024926,
 2.4765886839942937,
 2.4931576684201673,
 2.559004364024645,
 2.6182147033432557,
 2.6265082271195013,
 2.5842089274257773,
 2.6157306149896726,
 2.7516225926992206,
 2.919286539061119,
 3.0865744469381298,
 3.06770658985468,
 2.9617222528661387,
 3.120256458994845,
 3.197895968423154,
 3.256374728121017,
 3.4883904320656427,
 3.581526670037391,
 3.5550777279935346,
 3.6970443018577157,
 3.7151087948407167,
 3.782930321545507,
 3.966855563935553,
 4.123027730017242,
 4.180463523248278,
 4.377344196242461,
 4.48973548612102,
 4.506025545808114,
 4.579804507957874,
 4.567878616471006,
 4.5508232460662725,
 4.545610331124863,
 4.496166720047171,
 4.516617682855582,
 4.545579726419589,
 4.662530180839127,
 4.657311308520747,
 4.690050130417774,
 4.707495598439436,
 4.7230551027555805,
 4.798817713126368,
 4.744169637232176,
 4.8194855361983855,
 4.794358244893687,
 4.701626443678151,
 4.778197366374258,
 4.837254169466007,
 4.815043270391641,
 4.9202964426290805,
 4.972710750174116,
 5.066931674056718,
 5.028845019883789,
 5.038068046381284,
 5.035046886346464,
 5.088116737857092,
 5.089182320820612,
 5.106432254396225,
 5.0464324027207965,
 5.020091997372617,
 5.03195868050426,
 5.076376988596962,
 5.064241910818453,
 5.115082998748761,
 5.154573332214682,
 5.212575467694023,
 5.26501187670263,
 5.231461119199196,
 5.151875690199432,
 5.250466280736049,
 5.272605981801121,
 5.3011370790670185,
 5.495893224162359,
 5.455477329284861,
 5.634242002535643,
 5.567189847465784,
 5.563939784896036,
 5.597065307190974,
 5.6909930760026555,
 5.733876398424229,
 5.882693390860936,
 5.908136770498061,
 5.9801347838876495,
 6.05214496256275,
 6.1771061653831225,
 6.295294549078449,
 6.330635379674561,
 6.359341772461562,
 6.290064826646187,
 6.243799106709787,
 6.220463297836773,
 6.309498411003062,
 6.213980598805222,
 6.28306227008153,
 6.382021353662481,
 6.409738586529613,
 6.462670410766691,
 6.590696971263867,
 6.5496937426449335,
 6.504509351014406,
 6.50200405039061,
 6.517561147959611,
 6.508774096194486,
 6.573775316346769,
 6.637622079615653,
 6.644754987113743,
 6.673430634500733,
 6.733563053517003,
 6.917611394084986,
 6.839621705537354,
 6.7314361167954075,
 6.725206612194427,
 6.493489495358062,
 6.637098872992226,
 6.584869795038003,
 6.507254786356157,
 6.499960784270684,
 6.558042836932657,
 6.447973914710531,
 6.500471504010761,
 6.42401603424716,
 6.5197647633201825,
 6.444991852216134,
 6.551071241194734,
 6.489705939115794,
 6.665677111397912,
 6.643829426092225,
 6.556848263366817,
 6.554890524094304,
 6.587548373544763,
 6.5397066555942445,
 6.63090820082121,
 6.691000355519492,
 6.724427223276393,
 6.589930424097503,
 6.4766968560045655,
 6.439672924507789,
 6.396049045066405,
 6.399353691157131,
 6.432104831926836,
 6.476339859201289,
 6.434889695520781,
 6.496256149033485,
 6.468832762022259,
 6.523714769128503,
 6.407295969116873,
 6.2871009232601835,
 6.267931231872126,
 6.22472307408961,
 6.180112055214082,
 6.181506844677742,
 6.166578320367435,
 6.280260799888694,
 6.189863294735673,
 6.163689260154328,
 6.145527949613495,
 6.174182686329772,
 6.110220626966253,
 5.9630535144833345,
 6.041782814200019,
 6.107063629879647,
 6.104342352860101,
 6.03563807858481,
 6.02049179270881,
 6.035505427770531,
24.76132234872904,
 24.64307585202542,
 24.821808158301735,
 24.85667980382678,
 24.85754274583121,
 24.7587567909529,
 24.595835473268636,
 24.529519178908288,
 24.49543317839027,
 24.46252087794946,
 24.441468153439388,
 24.53843078928321,
 24.496055787775248,
 24.579333109926182,
 24.493641895361094,
 24.422428747906196,
 24.375844717690626,
 24.422520100455586,
 24.39504933612946,
 24.38556537418819,
 24.402733199506343,
 24.495390608129867,
 24.55507373735111,
 24.566758083378176,
 24.66485249702555,
 24.614931474842876,
 24.76818714334871,
 24.906381703770222,
 24.79810415099115,
 24.808971196912324,
 24.7869016463151,
 24.833666753708542,
 24.86814174068192,
 24.874419679282767,
 24.847043875463328,
 24.7009314567957,
 24.644951524226116,
 24.577394081946778,
 24.61391912045741,
 24.699142509452145,
 24.733630867338775,
 24.678917651051478,
 24.674708935652774,
 24.845002091411715,
 24.88438949792328,
 24.972421775412613,
 25.00613494755146,
 25.034915131385247,
 24.980670789221676,
 24.85424512540081,
 24.721273416387533,
 24.702703574843042,
 24.78096412404514,
 24.761728843837346,
 24.768490985459692,
 24.610474177779906,
 24.551552373226343,
 24.600936978762007,
 24.596727832647787,
 24.44458663384745,
 24.4247092691335,
 24.28031072244346,
 24.34897689040568,
 24.36065755783312,
 24.37886408653128,
 24.429514186248895,
 24.40083946537831,
 24.30463020529953,
 24.23971526596995,
 24.21821065011241,
 24.191258524881988,
 24.23421967797188,
 24.237334289052114,
 24.190309733214463,
 24.495933097590353,
 24.654822979831152,
 24.68688500258739,
 24.723676538068304,
 24.896357243036704,
 24.90639784105707,
 25.052267009530965,
 25.089028292015456,
 25.211104624730524,
 25.221622122854683,
 25.396362819565866,
 25.48479942347319,
 25.546214433786076,
 25.55652764884411,
 25.541260677851085,
 25.543921280607265,
 25.701742536643735,
 25.609580954025375,
 25.580814938996326,
 25.468398352291103,
 25.4785815511878,
 25.323235229893072,
 25.312478644497673,
 25.312890467730426,
 25.46348816004968,
 25.67071031745516,
 25.502023763088232,
 25.47727212562117,
 25.363267626927296,
 25.175711712735108,
 25.17444276427713,
 25.169393647532985,
 25.231442011049324,
 25.121939797982805,
 25.075428939532173,
 24.996674936743148,
 25.04003671292608,
 25.136001375576512,
 25.125458003483573,
 25.224300742693572,
 25.3454259519535,
 25.336133563664816,
 25.417922806564064,
 25.34891391443091,
 25.22296251094224,
 25.308597149221583,
 25.272822280344684,
 25.166113236906313,
 25.139615395092335,
 25.14630212718035,
 25.08558382465742,
 24.952923121247437,
 24.936340702066985,
 24.97041400030895,
 24.955238364600177,
 24.958608193066425,
 25.0525187183041,
 25.14218163938557,
 25.232977273567087,
 25.096269182872902,
 25.058001833623223,
 25.008439705383097,
 24.85709720921838,
 24.7792040459141,
 24.701274395930966,
 24.64403753880262,
 24.66502722505473,
 24.565709398203722,
 24.61948000217734,
 24.531766312218025,
 24.54579308847036,
 24.62801060772523,
 24.666551029344816,
 24.456362045852018,
 24.46136724622596,
 24.531169180929936,
 24.66147298376802,
 24.740033538843193,
 24.572696432609433,
 24.505358250623715,
 24.489943607980706,
 24.490677157034384,
 24.55558736877265,
 24.495301571250536,
 24.41311964966286,
 24.44508632402767,
 24.422591444290674,
 24.397424351783457,
 24.45766493338067,
 24.5699505219483,
 24.534121465438687,
 24.453128290203693,
 24.456091810169397,
 24.315146548321536,
 24.412551288205947,
 24.589040810691586,
 24.64986790416131,
 24.68573182887428,
 24.6414268389955,
 24.578287037282365,
 24.464167377118343,
 24.510142048803004,
 24.576549421440234,
 24.656254317892916,
 24.507464665068625,
 24.62357508871395,
 24.670901550937742,
 24.717219380523716,
 24.640002440603382,
 24.57946037786934,
 24.44256789862598,
 24.363031528212275,
 24.39676805534762,
 24.37063672307994,
 24.495234587259034,
 24.635165614458828,
 24.62349123951242,
 24.628506488352116,
 24.753306593225545,
 24.777329621286583,
 24.79273375647054,
 24.797242072212185,
 24.738338778156276,
 24.639409018078396,
 24.769784094401416,
 24.76280337591865,
 24.671263236663407,
 24.667234753801324,
 24.667725759017003,
 24.651514743417692,
 24.675353145903273,
 24.62528998304532,
 24.718183119424907,
 24.664771688747095,
 24.71838138866252,
 24.688526041390674,
 24.643473560568026,
 24.47601704970853,
 24.447628168433027,
 24.42323762448916,
 24.588855117777484,
 24.615958685849705,
 24.529226993831827,
 24.343434410314728,
 24.451347612700346,
 24.464850290785023,
 24.414797998525785,
 24.517785696343623,
 24.46480686869424,
 24.353530135913104,
 24.31679458938663,
 24.211785046242113,
 24.18707981023948,
 24.01881178922801,
 23.923548982192358,
 23.97499212557912,
 23.98461449611841,
 23.896755433281612,
 23.90533565443107,
 23.933883344001913,
 23.881816855592177,
 23.8082071204895,
 23.737786690195662,
 23.626574440555544,
 23.531265726206186,
 23.606638851524963,
 23.722876658293416,
 23.746511323232426,
 23.8700354932881,
 23.87742244871299,
 23.87509048594353,
 23.838248717446277,
 23.88199290021464,
 23.931081572669115,
 23.922562433361435,
 23.79199856795489,
 23.90085731879003,
 23.85474963974019,
 23.945868750870176,
 24.05232167727968,
 24.01119898164555,
 24.06139956409538,
 24.106782994030823,
 24.107619494980327,
 24.105396810413197,
 24.157432917821325,
 24.12545907700931,
 24.12073316454638,
 24.054175464164757,
 24.08862262180554,
 24.055480888750026,
 24.003199852850372,
 24.104501712950594,
 24.208714909941364,
 24.355118161365994,
 24.322689879494874,
 24.235173492074892,
 24.25572237644127,
 24.241777359697267,
 24.238407328645906,
 24.23093820376738,
 24.164784725397936,
 24.05398809821736,
 24.150172583512386,
 24.043826628857744,
 24.08961315213304,
 24.06081399781121,
 24.00827647077105,
 23.938132028832882,
 23.87559672091342,
 23.871010227582985,
 23.868083923220553,
 23.923987512586137,
 23.841248652272668,
 23.78201288219293,
 23.86961752462787,
 23.95505233299764,
 23.931342034447766,
 23.986401389359656,
 24.02596243624498,
 24.05431527917287,
 23.958544056042797,
 23.984966671145997,
 24.082374882648338,
 24.022409016245092,
 23.904987485580364,
 23.888489465879417,
 23.839123460130622,
 23.761781162497073,
 23.90960790384284,
 23.921798940896622,
 23.913507464492398,
 23.882695352558642,
 23.825782471296122,
